Row ID,Order ID,Order Status,Order_Purchase_Date,Order_Delivered_Date,Order_Estimated_Delivery_Date),Ship Mode,VendorID,Customer ID,Segment,State,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,surcharge ,total cost
1327,CA-2015-120439,delivered,5/1/2017 0:00,42859,5/23/2017 0:00,Standard Class,VEN02,AD-10180,Home Office,Montana,FUR-FU-10001867,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",51.072,6,0.2,5.1072,0.5,68.9472
1328,CA-2016-128258,delivered,10/22/2017 0:00,43038,11/9/2017 0:00,First Class,VEN04,CP-12085,,,OFF-PA-10004156,Office Supplies,Paper,Xerox 188,11.34,1,0,5.5566,0.2,6.94008
1329,CA-2017-106033,delivered,5/8/2018 0:00,43232,5/23/2018 0:00,Second Class,VEN05,FG-14260,,,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,87.92,4,0,26.376,0,61.544
1330,CA-2016-142762,delivered,4/10/2018 0:00,43211,5/11/2018 0:00,Standard Class,VEN03,LD-17005,,,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",37.05,3,0,16.302,0.5,31.122
1331,CA-2017-127705,delivered,4/25/2018 0:00,43223,5/17/2018 0:00,Standard Class,VEN03,AB-10255,,,TEC-PH-10000347,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,2.97,1,0.4,-0.6435,0.5,5.42025
1332,CA-2017-127705,delivered,4/25/2018 0:00,43223,5/17/2018 0:00,Standard Class,VEN04,AB-10255,,,OFF-ST-10004507,Office Supplies,Storage,Advantus Rolling Storage Box,27.44,2,0.2,2.401,0.5,37.5585
1333,CA-2014-122567,delivered,12/3/2017 0:00,43077,12/20/2017 0:00,Standard Class,VEN03,MN-17935,,,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,3,0.8,-1.728,0.5,4.212
1334,CA-2014-122567,delivered,12/3/2017 0:00,43077,12/20/2017 0:00,Standard Class,VEN03,MN-17935,,,OFF-AP-10001303,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",7.96,2,0.8,-13.93,0.5,32.835
1335,CA-2014-121664,delivered,8/9/2017 0:00,42975,8/31/2017 0:00,Standard Class,VEN01,HP-14815,Home Office,Michigan,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,140.736,8,0.2,52.776,0.5,131.94
1336,CA-2016-122133,delivered,3/3/2017 0:00,42815,4/5/2017 0:00,Standard Class,VEN01,JR-15670,,,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",552.56,4,0,0,0.5,828.84
1337,US-2017-123281,delivered,4/15/2018 0:00,43231,5/15/2018 0:00,Standard Class,VEN01,JF-15190,,,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,25.11,3,0,6.5286,0.5,27.8721
1338,CA-2017-100524,delivered,7/27/2017 0:00,42949,8/18/2017 0:00,Second Class,VEN04,CM-12115,,,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,29.78,2,0,8.0406,0,21.7394
1339,CA-2017-100524,delivered,7/27/2017 0:00,42949,8/18/2017 0:00,Second Class,VEN05,CM-12115,,,TEC-PH-10002549,Technology,Phones,Polycom SoundPoint IP 450 VoIP phone,677.58,3,0,176.1708,0,501.4092
1340,CA-2017-100524,delivered,7/27/2017 0:00,42949,8/18/2017 0:00,Second Class,VEN01,CM-12115,,,OFF-PA-10004911,Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",75.04,8,0,36.0192,0,39.0208
1341,CA-2017-113481,delivered,6/18/2017 0:00,42922,7/11/2017 0:00,First Class,VEN05,AS-10045,,,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695.7,2,0.5,-27.828,0.2,868.2336
1342,CA-2017-113481,delivered,6/18/2017 0:00,42922,7/11/2017 0:00,First Class,VEN02,AS-10045,,,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",15.66,5,0.7,-12.528,0.2,33.8256
1343,CA-2017-113481,delivered,6/18/2017 0:00,42922,7/11/2017 0:00,First Class,VEN04,AS-10045,,,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,28.854,6,0.7,-21.1596,0.2,60.01632
1344,CA-2015-131758,delivered,4/14/2018 0:00,43224,5/11/2018 0:00,Standard Class,VEN02,KB-16315,Consumer,Minnesota,OFF-AR-10000411,Office Supplies,Art,Boston 16701 Slimline Battery Pencil Sharpener,47.82,3,0,14.346,0.5,50.211
1345,CA-2015-131758,delivered,4/14/2018 0:00,43224,5/11/2018 0:00,Standard Class,VEN04,KB-16315,Consumer,Minnesota,OFF-LA-10000262,Office Supplies,Labels,Avery 494,13.05,5,0,6.003,0.5,10.5705
1346,CA-2014-118339,delivered,8/8/2018 0:00,43329,8/27/2018 0:00,Standard Class,VEN01,BN-11515,Consumer,California,OFF-AP-10001154,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,93.78,2,0,36.5742,0.5,85.8087
1347,CA-2014-118339,delivered,8/8/2018 0:00,43329,8/27/2018 0:00,Standard Class,VEN01,BN-11515,Consumer,California,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",47.18,7,0,23.59,0.5,35.385
1348,CA-2014-118339,delivered,8/8/2018 0:00,43329,8/27/2018 0:00,Standard Class,VEN04,BN-11515,Consumer,California,OFF-AR-10003829,Office Supplies,Art,Newell 35,19.68,6,0,5.7072,0.5,20.9592
1349,CA-2014-118339,delivered,8/8/2018 0:00,43329,8/27/2018 0:00,Standard Class,VEN05,BN-11515,Consumer,California,OFF-BI-10001758,Office Supplies,Binders,Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders,53.4,10,0,25.098,0.5,42.453
1350,CA-2014-118339,delivered,8/8/2018 0:00,43329,8/27/2018 0:00,Standard Class,VEN01,BN-11515,Consumer,California,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,35.88,6,0,17.2224,0.5,27.9864
1351,CA-2014-153976,delivered,3/10/2017 0:00,42816,4/3/2017 0:00,Second Class,VEN05,BP-11290,,,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",258.279,3,0.3,-70.1043,0,328.3833
1352,CA-2016-162901,delivered,7/4/2018 0:00,43293,8/9/2018 0:00,First Class,VEN05,AS-10045,,,OFF-ST-10000649,Office Supplies,Storage,Hanging Personal Folder File,31.4,2,0,7.85,0.2,28.26
1353,CA-2017-162978,delivered,1/17/2018 0:00,43125,2/8/2018 0:00,Standard Class,VEN05,LW-16990,,,TEC-PH-10003092,Technology,Phones,Motorola L804,183.96,5,0.2,20.6955,0.5,244.89675
1354,CA-2017-162978,delivered,1/17/2018 0:00,43125,2/8/2018 0:00,Standard Class,VEN03,LW-16990,,,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad,17.61,3,0,8.4528,0.5,13.7358
1355,CA-2017-162978,delivered,1/17/2018 0:00,43125,2/8/2018 0:00,Standard Class,VEN02,LW-16990,,,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.904,1,0.2,11.2839,0.5,434.43015
1356,US-2014-160444,delivered,1/20/2018 0:00,43126,2/15/2018 0:00,Same Day,VEN05,DC-12850,,,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",220.776,3,0.2,-44.1552,0.1,291.42432
1357,US-2014-160444,delivered,1/20/2018 0:00,43126,2/15/2018 0:00,Same Day,VEN02,DC-12850,,,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,281.424,11,0.2,-35.178,0.1,348.2622
1358,CA-2016-145247,delivered,3/15/2018 0:00,43179,3/29/2018 0:00,First Class,VEN05,ND-18370,,,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,79.14,3,0,36.4044,0.2,51.28272
1359,CA-2017-160045,delivered,12/6/2017 0:00,43081,1/9/2018 0:00,First Class,VEN04,LB-16735,,,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",1.988,1,0.6,-1.4413,0.2,4.11516
1360,US-2014-151925,delivered,11/4/2017 0:00,43049,11/27/2017 0:00,Second Class,VEN01,KT-16465,,,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",145.568,2,0.2,0,0,145.568
1361,CA-2017-125199,delivered,12/13/2017 0:00,43103,1/15/2018 0:00,Standard Class,VEN01,HM-14860,,,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,123.256,7,0.2,9.2442,0.5,171.0177
1362,CA-2017-125199,delivered,12/13/2017 0:00,43103,1/15/2018 0:00,Standard Class,VEN05,HM-14860,,,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",23.68,4,0.2,7.4,0.5,24.42
1363,CA-2017-125199,delivered,12/13/2017 0:00,43103,1/15/2018 0:00,Standard Class,VEN05,HM-14860,,,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,309.576,4,0.4,-56.7556,0.5,549.4974
1364,US-2017-155425,delivered,11/26/2017 0:00,43098,12/19/2017 0:00,First Class,VEN05,AB-10600,,,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,38.388,14,0.7,-25.592,0.2,76.776
1365,US-2017-155425,delivered,11/26/2017 0:00,43098,12/19/2017 0:00,First Class,VEN03,AB-10600,,,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,95.994,2,0.7,-63.996,0.2,191.988
1366,US-2017-155425,delivered,11/26/2017 0:00,43098,12/19/2017 0:00,First Class,VEN02,AB-10600,,,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,239.952,6,0.2,-35.9928,0.2,331.13376
1367,US-2017-155425,delivered,11/26/2017 0:00,43098,12/19/2017 0:00,First Class,VEN03,AB-10600,,,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,201.584,2,0.2,15.1188,0.2,223.75824
1368,US-2017-155425,delivered,11/26/2017 0:00,43098,12/19/2017 0:00,First Class,VEN05,AB-10600,,,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,899.136,4,0.2,-146.1096,0.2,1254.29472
1369,CA-2017-133249,delivered,8/5/2017 0:00,42961,9/1/2017 0:00,First Class,VEN01,SZ-20035,,,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",145.9,5,0,62.737,0.2,99.7956
1370,US-2015-103471,delivered,1/7/2018 0:00,43123,2/6/2018 0:00,Standard Class,VEN05,JR-15670,,,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",590.058,7,0.7,-786.744,0.5,2065.203
1371,US-2015-103471,delivered,1/7/2018 0:00,43123,2/6/2018 0:00,Standard Class,VEN05,JR-15670,,,OFF-AR-10003405,Office Supplies,Art,"Dixon My First Ticonderoga Pencil, #2",14.04,3,0.2,1.5795,0.5,18.69075
1372,CA-2017-136672,delivered,2/19/2018 0:00,43154,3/9/2018 0:00,Standard Class,VEN01,MG-17890,,,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,49.08,3,0,4.908,0.5,66.258
1373,US-2014-157021,delivered,5/3/2018 0:00,43230,5/28/2018 0:00,Second Class,VEN04,KM-16720,Consumer,California,OFF-LA-10002312,Office Supplies,Labels,Avery 490,29.6,2,0,14.8,0,14.8
1374,US-2014-157021,delivered,5/3/2018 0:00,43230,5/28/2018 0:00,Second Class,VEN04,KM-16720,Consumer,California,OFF-BI-10000042,Office Supplies,Binders,"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",17.088,4,0.2,5.5536,0,11.5344
1375,CA-2015-120362,delivered,8/1/2018 0:00,43320,8/20/2018 0:00,Standard Class,VEN05,CA-12265,Consumer,Illinois,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",912.75,5,0,118.6575,0.5,1191.13875
1376,CA-2014-126361,delivered,10/22/2017 0:00,43032,11/3/2017 0:00,Second Class,VEN01,VD-21670,Consumer,Mississippi,OFF-AP-10003590,Office Supplies,Appliances,Hoover WindTunnel Plus Canister Vacuum,1089.75,3,0,305.13,0,784.62
1377,CA-2014-126361,delivered,10/22/2017 0:00,43032,11/3/2017 0:00,Second Class,VEN01,VD-21670,Consumer,Mississippi,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,447.84,8,0,219.4416,0,228.3984
1378,CA-2014-126361,delivered,10/22/2017 0:00,43032,11/3/2017 0:00,Second Class,VEN01,VD-21670,Consumer,Mississippi,OFF-AR-10000896,Office Supplies,Art,Newell 329,16.4,5,0,4.264,0,12.136
1379,CA-2014-126361,delivered,10/22/2017 0:00,43032,11/3/2017 0:00,Second Class,VEN04,VD-21670,Consumer,Mississippi,TEC-PH-10002310,Technology,Phones,Panasonic KX T7731-B Digital phone,399.96,5,0.2,34.9965,0,364.9635
1380,CA-2014-126361,delivered,10/22/2017 0:00,43032,11/3/2017 0:00,Second Class,VEN01,VD-21670,Consumer,Mississippi,OFF-ST-10002289,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",158.9,5,0,7.945,0,150.955
1381,CA-2014-126361,delivered,10/22/2017 0:00,43032,11/3/2017 0:00,Second Class,VEN05,VD-21670,Consumer,Mississippi,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,13.184,1,0.2,4.7792,0,8.4048
1382,US-2016-100566,delivered,7/15/2018 0:00,43304,8/3/2018 0:00,Standard Class,VEN01,JK-16120,,,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",83.952,3,0.6,-90.2484,0.5,261.3006
1383,US-2016-108504,delivered,11/2/2017 0:00,43055,11/27/2017 0:00,Same Day,VEN04,PP-18955,,,OFF-ST-10002344,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",80.98,1,0,1.6196,0.1,87.29644
1384,US-2016-108504,delivered,11/2/2017 0:00,43055,11/27/2017 0:00,Same Day,VEN02,PP-18955,,,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,348.84,9,0,170.9316,0.1,195.69924
1385,US-2016-108504,delivered,11/2/2017 0:00,43055,11/27/2017 0:00,Same Day,VEN03,PP-18955,,,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,9.45,5,0,0.189,0.1,10.1871
1386,US-2016-108504,delivered,11/2/2017 0:00,43055,11/27/2017 0:00,Same Day,VEN04,PP-18955,,,FUR-FU-10004091,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Black",18.84,3,0,7.1592,0.1,12.84888
1387,US-2016-108504,delivered,11/2/2017 0:00,43055,11/27/2017 0:00,Same Day,VEN02,PP-18955,,,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish",239.98,2,0,52.7956,0.1,205.90284
1388,US-2016-108504,delivered,11/2/2017 0:00,43055,11/27/2017 0:00,Same Day,VEN01,PP-18955,,,OFF-EN-10003001,Office Supplies,Envelopes,Ames Color-File Green Diamond Border X-ray Mailers,167.96,2,0,78.9412,0.1,97.92068
1389,US-2016-108504,delivered,11/2/2017 0:00,43055,11/27/2017 0:00,Same Day,VEN05,PP-18955,,,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,104.85,3,0,28.3095,0.1,84.19455
1390,US-2016-108504,delivered,11/2/2017 0:00,43055,11/27/2017 0:00,Same Day,VEN05,PP-18955,,,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,484.83,3,0,126.0558,0.1,394.65162
1391,US-2016-108504,delivered,11/2/2017 0:00,43055,11/27/2017 0:00,Same Day,VEN05,PP-18955,,,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",122.97,3,0,60.2553,0.1,68.98617
1392,US-2016-108504,delivered,11/2/2017 0:00,43055,11/27/2017 0:00,Same Day,VEN01,PP-18955,,,OFF-ST-10004804,Office Supplies,Storage,"Belkin 19"" Vented Equipment Shelf, Black",154.44,3,0,1.5444,0.1,168.18516
1393,US-2016-108504,delivered,11/2/2017 0:00,43055,11/27/2017 0:00,Same Day,VEN02,PP-18955,,,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,342.37,7,0,160.9139,0.1,199.60171
1394,CA-2017-124828,delivered,1/31/2018 0:00,43147,3/5/2018 0:00,First Class,VEN03,YS-21880,,,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,9.552,3,0.2,1.5522,0.2,9.59976
1395,US-2017-117247,delivered,1/7/2018 0:00,43115,2/7/2018 0:00,Standard Class,VEN02,CK-12760,Corporate,California,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",652.45,5,0.5,-430.617,0.5,1624.6005
1396,US-2017-117247,delivered,1/7/2018 0:00,43115,2/7/2018 0:00,Standard Class,VEN05,CK-12760,Corporate,California,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,66.645,3,0.5,-42.6528,0.5,163.9467
1397,CA-2016-124485,delivered,12/19/2017 0:00,43095,1/12/2018 0:00,First Class,VEN03,NC-18340,,,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",17.216,4,0.2,6.0256,0.2,13.42848
1398,CA-2016-124485,delivered,12/19/2017 0:00,43095,1/12/2018 0:00,First Class,VEN04,NC-18340,,,OFF-PA-10004971,Office Supplies,Paper,Xerox 196,11.56,2,0,5.6644,0.2,7.07472
1399,CA-2016-124485,delivered,12/19/2017 0:00,43095,1/12/2018 0:00,First Class,VEN04,NC-18340,,,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,88.4,4,0,11.492,0.2,92.2896
1400,CA-2016-124485,delivered,12/19/2017 0:00,43095,1/12/2018 0:00,First Class,VEN03,NC-18340,,,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,6.48,1,0,3.1104,0.2,4.04352
1401,CA-2016-159212,delivered,4/10/2018 0:00,43203,5/3/2018 0:00,Standard Class,VEN04,KM-16375,,,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",21.8,2,0,6.104,0.5,23.544
1402,CA-2016-159212,delivered,4/10/2018 0:00,43203,5/3/2018 0:00,Standard Class,VEN02,KM-16375,,,OFF-EN-10002230,Office Supplies,Envelopes,Airmail Envelopes,251.79,3,0,118.3413,0.5,200.17305
1403,US-2016-161396,delivered,8/6/2018 0:00,43329,8/29/2018 0:00,Standard Class,VEN03,GM-14455,Home Office,Texas,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",205.176,2,0.4,-58.1332,0.5,394.9638
1404,US-2016-161396,delivered,8/6/2018 0:00,43329,8/29/2018 0:00,Standard Class,VEN05,GM-14455,Home Office,Texas,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,419.4,5,0.2,146.79,0.5,408.915
1405,US-2014-118486,delivered,12/11/2017 0:00,43096,1/15/2018 0:00,First Class,VEN05,SD-20485,Home Office,New York,OFF-SU-10004498,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,10.304,1,0.2,-2.1896,0.2,14.99232
1406,US-2014-118486,delivered,12/11/2017 0:00,43096,1/15/2018 0:00,First Class,VEN03,SD-20485,Home Office,New York,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,154.764,3,0.4,-36.1116,0.2,229.05072
1407,US-2014-118486,delivered,12/11/2017 0:00,43096,1/15/2018 0:00,First Class,VEN04,SD-20485,Home Office,New York,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,116.784,2,0.2,21.897,0.2,113.8644
1408,CA-2016-130407,delivered,5/22/2017 0:00,42884,6/9/2017 0:00,Standard Class,VEN03,KD-16270,Consumer,Virginia,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,75.48,2,0,19.6248,0.5,83.7828
1409,CA-2016-130407,delivered,5/22/2017 0:00,42884,6/9/2017 0:00,Standard Class,VEN01,KD-16270,Consumer,Virginia,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,39.98,2,0,9.995,0.5,44.9775
1410,US-2016-122245,delivered,6/24/2018 0:00,43286,7/19/2018 0:00,Standard Class,VEN01,AB-10105,,,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,393.165,3,0.5,-204.4458,0.5,896.4162
1411,CA-2017-105144,delivered,5/26/2017 0:00,42898,6/27/2017 0:00,Standard Class,VEN02,SZ-20035,,,OFF-LA-10003923,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,23.68,2,0.2,8.88,0.5,22.2
1412,CA-2016-136329,delivered,8/17/2018 0:00,43335,9/10/2018 0:00,Standard Class,VEN03,JD-15895,Corporate,New Jersey,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,408.006,2,0.1,72.5344,0.5,503.2074
1413,CA-2016-136329,delivered,8/17/2018 0:00,43335,9/10/2018 0:00,Standard Class,VEN01,JD-15895,Corporate,New Jersey,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",165.28,4,0,14.8752,0.5,225.6072
1414,CA-2014-146640,delivered,2/22/2018 0:00,43223,3/19/2018 0:00,Standard Class,VEN03,HA-14905,,,OFF-BI-10002867,Office Supplies,Binders,GBC Recycled Regency Composition Covers,334.768,7,0.2,108.7996,0.5,338.9526
1415,CA-2017-115994,delivered,4/20/2018 0:00,43223,5/15/2018 0:00,Second Class,VEN01,BT-11305,,,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,239.97,3,0,26.3967,0,213.5733
1416,CA-2017-115994,delivered,4/20/2018 0:00,43223,5/15/2018 0:00,Second Class,VEN04,BT-11305,,,FUR-FU-10003976,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",37.74,3,0,12.8316,0,24.9084
1417,CA-2015-126697,delivered,6/12/2018 0:00,43266,6/28/2018 0:00,First Class,VEN02,SV-20815,,,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,946.344,7,0.2,118.293,0.2,993.6612
1418,CA-2015-126697,delivered,6/12/2018 0:00,43266,6/28/2018 0:00,First Class,VEN02,SV-20815,,,TEC-AC-10004353,Technology,Accessories,Hypercom P1300 Pinpad,151.2,3,0.2,32.13,0.2,142.884
1419,CA-2015-126697,delivered,6/12/2018 0:00,43266,6/28/2018 0:00,First Class,VEN04,SV-20815,,,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,4.928,4,0.6,-1.4784,0.2,7.68768
1420,CA-2015-124800,delivered,12/9/2017 0:00,43093,1/4/2018 0:00,Standard Class,VEN04,RW-19540,,,OFF-PA-10000501,Office Supplies,Paper,Petty Cash Envelope,86.272,4,0.2,31.2736,0.5,82.4976
1421,CA-2015-124800,delivered,12/9/2017 0:00,43093,1/4/2018 0:00,Standard Class,VEN04,RW-19540,,,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,72.588,2,0.7,-48.392,0.5,181.47
1422,CA-2015-124800,delivered,12/9/2017 0:00,43093,1/4/2018 0:00,Standard Class,VEN04,RW-19540,,,OFF-AP-10004980,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,60.672,2,0.2,14.4096,0.5,69.3936
1423,CA-2015-124800,delivered,12/9/2017 0:00,43093,1/4/2018 0:00,Standard Class,VEN02,RW-19540,,,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',77.031,9,0.7,-59.0571,0.5,204.13215
1424,CA-2015-124800,delivered,12/9/2017 0:00,43093,1/4/2018 0:00,Standard Class,VEN04,RW-19540,,,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,119.904,6,0.2,-1.4988,0.5,182.1042
1425,CA-2015-124800,delivered,12/9/2017 0:00,43093,1/4/2018 0:00,Standard Class,VEN02,RW-19540,,,TEC-PH-10001750,Technology,Phones,Samsung Rugby III,263.96,5,0.2,23.0965,0.5,361.29525
1426,CA-2015-124800,delivered,12/9/2017 0:00,43093,1/4/2018 0:00,Standard Class,VEN04,RW-19540,,,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,363.648,4,0.2,-86.3664,0.5,675.0216
1427,US-2015-164448,delivered,7/28/2017 0:00,42954,8/17/2017 0:00,Second Class,VEN02,DK-12835,,,OFF-BI-10002949,Office Supplies,Binders,Prestige Round Ring Binders,9.728,2,0.2,3.2832,0,6.4448
1428,US-2015-164448,delivered,7/28/2017 0:00,42954,8/17/2017 0:00,Second Class,VEN01,DK-12835,,,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",14.75,5,0,7.08,0,7.67
1429,US-2015-164448,delivered,7/28/2017 0:00,42954,8/17/2017 0:00,Second Class,VEN03,DK-12835,,,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",29.8,5,0.2,9.3125,0,20.4875
